code,emis_code,region,zone,woreda,school_name,SubmissionDate,starttime,endtime,surveyday,deviceid,assent,student_id,note_no_consent,A1,A2,A3,A4,A5,A6,A6_1,A6_2,A6_3,A6_4,A6_5,A6_6,A6_7,A6_97,A6_other,A7,A8,A9,A9_1,A9_2,A9_97,A9_other,A10_1,A10_2,A10_3,A10_4,A10_5,A10_6,A11,B1_1,B1_2,B1_3,B2,B3,B4,B5_1,B5_2,B5_3,B5_4,B5_5,B5_6,B5_7,B5_8,B6,B7_1,B7_2,B7_3,B8_1,B8_2,B8_3,B8_4,B8_5,B8_6,B8_7,B8_8,B9_1,B9_2,B9_3,B9_4,B9_5,B9_6,B10,B10_1,B10_2,B10_3,B10_4,B10_5,B10_6,B10_97,B10_other,B11,B12_1,B12_2,B12_3,B12_4,B12_5,B12_6,C1,C2,C2_1,C2_2,C2_3,C2_4,C2_5,C2_6,C2_7,C2_8,C2_97,C2_otherfamily,C2_other,C3_1,C3_2,C3_3,C3_4,C3_5,C3_6,C3_9,C4,C5_1,C5_2,C5_3,C5_4,C5_5,C5_6,C6,D1,D2,D3,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,D4_7,D4_8,D4_9,D4_10,D5,D6,D7,D8,D9,D10_1,D10_2,E1,E2,E2_1,E2_2,E2_3,E2_4,E2_5,E2_6,E2_7,E2_8,E2_97,E2_other,E3_1,E3_2,E3_3,instanceID,formdef_version,KEY,consentgroup[1]/SectionC[1]/C3[1]/C3_7,consentgroup[1]/SectionC[1]/C3[1]/C3_8,consentgroup[1]/SectionB[1]/B9[1]/B9_7,consentgroup[1]/SectionC[1]/C7,consentgroup[1]/SectionE[1]/E4[1]/E4_1,consentgroup[1]/SectionE[1]/E4[1]/E4_2,consentgroup[1]/SectionE[1]/E4[1]/E4_3,consentgroup[1]/SectionE[1]/E4[1]/E4_4,consentgroup[1]/SectionE[1]/E4[1]/E4_5,consentgroup[1]/SectionE[1]/E5[1]/E5_1,consentgroup[1]/SectionE[1]/E5[1]/E5_2,consentgroup[1]/SectionE[1]/E5[1]/E5_3,consentgroup[1]/SectionE[1]/E6[1]/E6_1,consentgroup[1]/SectionE[1]/E6[1]/E6_2,consentgroup[1]/SectionE[1]/E6[1]/E6_3,consentgroup[1]/SectionE[1]/E6[1]/E6_4,consentgroup[1]/SectionE[1]/E6[1]/E6_5,consentgroup[1]/SectionE[1]/E7[1]/E7_1,consentgroup[1]/SectionE[1]/E7[1]/E7_2,consentgroup[1]/SectionE[1]/E7[1]/E7_3,consentgroup[1]/SectionE[1]/E7[1]/E7_4,consentgroup[1]/SectionE[1]/E7[1]/E7_5,consentgroup[1]/SectionE[1]/E7[1]/E7_6
706586,S0701054372,CENTRAL ETHIOPIA,Misrak Guraghe,sodo,wacho hibiret,"12/12/2025, 7:12:53 PM","12/12/2025, 1:00:40 PM","12/12/2025, 7:10:29 PM",12/12/2025,1f2e7526f0d594aa,1,T6502,NA,1,15,4,1,8,1 2 7,1,1,0,0,0,0,1,0,NA,5,1,2,0,1,0,NA,5,3,5,4,3,4,5,5,4,4,3,4,4,4,3,3,1,3,3,4,1,1,0,0,0,2,1,4,3,5,5,1,1,4,3,4,4,3,5,1 3,1,0,1,0,0,0,0,NA,1,1,2,4,1,999,1,1,97,0,0,0,0,0,0,0,0,1,NA,Mulugeta mola,5,1,5,4,1,5,5,2,2,2,2,5,3,4,3,1,0,NA,1,1,1,1,1,0,0,0,0,1,3,1,2,0,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,uuid:feba71da-611e-47c0-827b-d7d9cecfabf1,2512111009,uuid:feba71da-611e-47c0-827b-d7d9cecfabf1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706586,S0701054372,CENTRAL ETHIOPIA,Misrak Guraghe,sodo,wacho hibiret,"12/12/2025, 7:12:53 PM","12/12/2025, 3:37:38 PM","12/12/2025, 7:10:49 PM",12/12/2025,1f2e7526f0d594aa,1,S6503,NA,2,14,4,1,7,1 2 7,1,1,0,0,0,0,1,0,NA,4,1,2,0,1,0,NA,4,4,3,3,4,3,4,5,4,5,2,4,4,4,4,3,1,3,4,5,1,1,0,0,0,4,2,3,1,5,4,1,2,4,3,4,4,5,5,1,1,0,0,0,0,0,0,NA,1,1,5,4,1,999,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,3,2,5,4,3,4,1,4,1,3,2,3,0,0,NA,1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,uuid:9e5572a0-b2c5-4092-a9ed-6973928ff273,2512111009,uuid:9e5572a0-b2c5-4092-a9ed-6973928ff273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706586,S0701054372,CENTRAL ETHIOPIA,Misrak Guraghe,sodo,wacho hibiret,"12/15/2025, 8:35:43 PM","12/15/2025, 8:04:52 AM","12/15/2025, 7:37:17 PM",12/15/2025,1f2e7526f0d594aa,1,S6504,NA,2,15,4,1,5,1 2 7,1,1,0,0,0,0,1,0,NA,2,1,1,1,0,0,NA,5,4,3,5,4,3,4,5,4,5,2,4,4,4,4,4,2,3,3,5,1,1,0,0,0,3,2,4,2,4,2,1,2,4,3,4,4,4,5,1 4,1,0,0,1,0,0,0,NA,1,1,4,4,1,2,2,1,8,0,0,0,0,0,0,0,1,0,Uncle,NA,4,4,3,4,2,4,4,3,4,3,4,3,4,2,3,0,0,NA,1,0,0,0,1,0,0,0,0,1,2,1,2,1,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,uuid:27b47d20-ccda-41d8-9cd4-db6711ee2374,2512142208,uuid:27b47d20-ccda-41d8-9cd4-db6711ee2374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706586,S0701054372,CENTRAL ETHIOPIA,Misrak Guraghe,sodo,wacho hibiret,"12/15/2025, 8:35:45 PM","12/15/2025, 5:53:05 PM","12/15/2025, 7:37:38 PM",12/15/2025,1f2e7526f0d594aa,1,S6505,NA,2,14,4,1,7,1 2 7,1,1,0,0,0,0,1,0,NA,4,2,1 2,1,1,0,NA,5,5,4,5,4,4,5,5,5,5,1,4,3,4,4,3,1,4,4,4,1,999,0,0,0,3,1,4,2,4,4,2,3,4,3,4,4,4,4,1 4,1,0,0,1,0,0,0,NA,1,1,5,4,1,999,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,3,1,4,4,3,5,3,4,2,3,3,2,1,0,NA,1,0,0,0,1,0,0,0,0,0,2,1,2,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,uuid:5583f708-c82f-48c3-9d34-e5c7ca6d9b71,2512142208,uuid:5583f708-c82f-48c3-9d34-e5c7ca6d9b71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706586,S0701054372,CENTRAL ETHIOPIA,Misrak Guraghe,sodo,wacho hibiret,"12/15/2025, 8:35:46 PM","12/15/2025, 6:01:02 PM","12/15/2025, 7:37:57 PM",12/15/2025,1f2e7526f0d594aa,1,S6506,NA,1,15,4,1,9,1 2 7,1,1,0,0,0,0,1,0,NA,7,1,1 2,1,1,0,NA,5,4,3,4,4,3,4,5,4,4,1,4,4,4,4,4,4,4,4,4,1,1,0,1,0,3,3,4,2,4,4,1,1,4,4,4,4,4,3,1,1,0,0,0,0,0,0,NA,1,1,4,4,1,2,1,1,7,0,0,0,0,0,0,1,0,0,NA,NA,4,5,3,3,2,4,1,3,4,3,3,3,4,2,3,1,1,NA,0,0,0,0,1,0,0,0,0,1,3,1,3,0,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,uuid:3c21e024-d1e2-4386-bdcf-08b9ac54a067,2512142208,uuid:3c21e024-d1e2-4386-bdcf-08b9ac54a067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706586,S0701054372,CENTRAL ETHIOPIA,Misrak Guraghe,sodo,wacho hibiret,"12/15/2025, 8:35:46 PM","12/15/2025, 7:05:29 PM","12/15/2025, 7:38:10 PM",12/15/2025,1f2e7526f0d594aa,1,S6507,NA,1,16,4,1,9,2 7,0,1,0,0,0,0,1,0,NA,6,1,1,1,0,0,NA,5,4,4,4,4,4,4,5,4,5,1,4,4,4,3,4,1,4,3,4,1,1,0,0,0,3,2,4,2,4,4,1,1,4,3,3,3,3,3,1 4,1,0,0,1,0,0,0,NA,1,1,4,4,1,2,2,1,7,0,0,0,0,0,0,1,0,0,NA,NA,5,3,3,4,1,5,4,3,4,3,2,4,3,3,3,NA,0,NA,1,0,0,0,1,0,0,0,0,1,2,1,3,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,uuid:cfafc7cf-422c-45d9-8467-a4be14a79642,2512142208,uuid:cfafc7cf-422c-45d9-8467-a4be14a79642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706586,S0701054372,CENTRAL ETHIOPIA,Misrak Guraghe,sodo,wacho hibiret,"12/15/2025, 8:35:46 PM","12/15/2025, 7:16:40 PM","12/15/2025, 7:38:49 PM",12/15/2025,1f2e7526f0d594aa,1,S6508,NA,1,15,4,2,4,5 6,0,0,0,0,1,1,0,0,NA,5,1,2,0,1,0,NA,4,4,4,2,4,4,4,5,4,5,1,4,4,4,4,4,2,3,3,3,1,0,0,0,0,4,3,2,3,4,3,5,1,4,3,4,3,3,3,1 4,1,0,0,1,0,0,0,NA,1,1,4,4,1,2,1,1,2,0,1,0,0,0,0,0,0,0,NA,NA,5,3,3,3,1,4,4,3,4,3,2,3,2,3,3,NA,NA,1,1,0,1,1,1,0,0,0,0,1,3,2,2,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,uuid:8ff86230-d2d4-42fa-8eed-7135ba2c82a2,2512142208,uuid:8ff86230-d2d4-42fa-8eed-7135ba2c82a2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706355,S0701060032,CENTRAL ETHIOPIA,Misrak Guraghe,meskan,debube sherishera,"12/5/2025, 6:17:14 PM","12/5/2025, 8:20:51 AM","12/5/2025, 3:54:59 PM",12/5/2025,1f2e7526f0d594aa,1,S5405,NA,1,14,4,1,7,1 7,1,0,0,0,0,0,1,0,NA,5,3,1,1,0,0,NA,5,5,4,5,4,4,5,5,4,4,1,4,4,5,5,5,1,4,4,5,1,1,0,0,0,5,4,4,4,4,5,1,1,4,4,4,5,4,4,1 2 4,1,1,0,1,0,0,0,NA,1,1,4,4,1,4,1,1,97,0,0,0,0,0,0,0,0,1,NA,Abdulhakim,4,4,1,5,1,5,5,3,5,1,4,1,4,2,2,1,NA,NA,1,1,1,1,1,0,0,0,1,1,3,2,3,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,uuid:0c68f720-c907-4653-ae79-189d99f009e4,2512040815,uuid:0c68f720-c907-4653-ae79-189d99f009e4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706355,S0701060032,CENTRAL ETHIOPIA,Misrak Guraghe,meskan,debube sherishera,"12/5/2025, 6:17:14 PM","12/5/2025, 8:37:31 AM","12/5/2025, 3:54:34 PM",12/5/2025,1f2e7526f0d594aa,1,S5406,NA,1,13,4,1,7,1 2 7,1,1,0,0,0,0,1,0,NA,6,1,2,0,1,0,NA,4,5,5,5,4,4,5,5,4,4,1,4,4,3,4,4,2,4,4,4,1,2,0,0,0,4,3,4,4,4,5,1,1,4,4,4,4,4,4,1 2,1,1,0,0,0,0,0,NA,1,1,3,2,4,999,1,1,2,0,1,0,0,0,0,0,0,0,NA,NA,5,2,999,3,1,5,5,3,5,1,5,1,4,1,1,1,0,NA,1,0,1,1,1,0,0,0,0,1,3,2,2,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,uuid:c08fc557-fb5c-42cd-a38e-41b9c128985b,2512040815,uuid:c08fc557-fb5c-42cd-a38e-41b9c128985b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706355,S0701060032,CENTRAL ETHIOPIA,Misrak Guraghe,meskan,debube sherishera,"12/5/2025, 6:17:14 PM","12/5/2025, 8:51:28 AM","12/5/2025, 3:54:12 PM",12/5/2025,1f2e7526f0d594aa,1,S5407,NA,2,13,4,1,9,1 2 7,1,1,0,0,0,0,1,0,NA,6,3,1 2,1,1,0,NA,4,4,4,4,4,4,5,5,4,4,1,4,4,5,5,5,1,5,4,4,1,1,0,0,0,5,4,4,3,3,3,1,1,4,4,4,4,3,4,1 2,1,1,0,0,0,0,0,NA,1,1,5,4,1,4,1,1,2,0,1,0,0,0,0,0,0,0,NA,NA,2,2,4,3,1,5,5,2,5,1,4,1,4,1,3,1,1,NA,1,1,1,1,1,0,0,0,0,1,3,2,2,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,uuid:b7ed5a30-b6d9-4d7a-9a55-e68ff1650756,2512040815,uuid:b7ed5a30-b6d9-4d7a-9a55-e68ff1650756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706355,S0701060032,CENTRAL ETHIOPIA,Misrak Guraghe,meskan,debube sherishera,"12/5/2025, 6:17:15 PM","12/5/2025, 9:03:53 AM","12/5/2025, 3:53:42 PM",12/5/2025,1f2e7526f0d594aa,1,S5408,NA,2,14,4,1,9,1 2 7,1,1,0,0,0,0,1,0,NA,6,2,1,1,0,0,NA,4,4,4,4,4,4,4,5,4,4,1,4,4,4,4,999,2,4,3,4,1,1,0,0,0,5,3,4,3,4,4,1,1,4,4,4,4,4,4,1 2,1,1,0,0,0,0,0,NA,1,1,4,4,1,999,1,1,1 2,1,1,0,0,0,0,0,0,0,NA,NA,5,2,999,3,1,5,5,3,4,2,4,2,4,2,3,1,1,NA,0,1,0,1,1,0,0,0,0,1,1,2,2,1,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,uuid:fa9570e6-2b4a-47f6-857d-e49bcaefd784,2512040815,uuid:fa9570e6-2b4a-47f6-857d-e49bcaefd784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706355,S0701060032,CENTRAL ETHIOPIA,Misrak Guraghe,meskan,debube sherishera,"12/5/2025, 9:26:03 PM","12/5/2025, 9:23:40 AM","12/5/2025, 6:41:50 PM",12/5/2025,fef309259d139ee0,1,S5404,NA,1,14,4,2,4,5 6,0,0,0,0,1,1,0,0,NA,1,3,97,0,0,1,No,5,5,5,5,5,5,5,5,5,5,1,4,4,5,4,4,1,4,4,4,1,0,0,0,0,4,3,5,5,5,5,1,1,4,4,4,4,4,4,1 2,1,1,0,0,0,0,0,NA,1,1,4,4,1,3,1,1,3 4,0,0,1,1,0,0,0,0,0,NA,NA,5,5,4,3,1,5,5,3,1,1,3,1,1,1,3,NA,NA,0,1,1,0,0,1,0,0,0,0,0,2,1,1,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,uuid:98b80bdc-74ad-49dd-a1b9-46a243b6d219,2512040815,uuid:98b80bdc-74ad-49dd-a1b9-46a243b6d219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706355,S0701060032,CENTRAL ETHIOPIA,Misrak Guraghe,meskan,debube sherishera,"12/5/2025, 9:26:07 PM","12/5/2025, 9:12:39 AM","12/5/2025, 6:41:31 PM",12/5/2025,fef309259d139ee0,1,S5403,NA,2,13,4,2,5,5 6,0,0,0,0,1,1,0,0,NA,1,4,1,1,0,0,NA,5,5,5,5,5,4,5,5,5,5,1,4,4,4,4,4,1,4,5,5,1,0,0,0,0,5,4,5,5,5,5,1,1,4,4,4,4,5,4,1 2,1,1,0,0,0,0,0,NA,1,1,5,5,1,4,1,1,3 4,0,0,1,1,0,0,0,0,0,NA,NA,5,5,2,5,1,5,5,3,1,1,4,1,1,1,3,NA,NA,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,uuid:1d620264-7e77-4fd4-aac8-2e3b0cb49385,2512040815,uuid:1d620264-7e77-4fd4-aac8-2e3b0cb49385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706355,S0701060032,CENTRAL ETHIOPIA,Misrak Guraghe,meskan,debube sherishera,"12/5/2025, 9:26:41 PM","12/5/2025, 8:43:56 AM","12/5/2025, 6:41:19 PM",12/5/2025,fef309259d139ee0,1,S5402,NA,1,15,4,2,4,5 6,0,0,0,0,1,1,0,0,NA,1,4,1,1,0,0,NA,5,5,3,3,5,1,5,5,3,5,1,4,4,3,3,999,1,999,4,5,1,0,0,0,0,5,1,5,3,5,3,1,1,5,5,3,5,5,3,2,0,1,0,0,0,0,0,NA,1,1,5,5,1,5,1,1,3 4,0,0,1,1,0,0,0,0,0,NA,NA,5,3,2,2,1,5,5,3,5,1,4,1,1,1,2,NA,NA,0,0,1,1,0,1,0,0,0,0,1,2,1,1,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,uuid:dcefba9a-13b1-4f94-ae5a-45597b2477b9,2512040815,uuid:dcefba9a-13b1-4f94-ae5a-45597b2477b9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706355,S0701060032,CENTRAL ETHIOPIA,Misrak Guraghe,meskan,debube sherishera,"12/5/2025, 9:27:44 PM","12/5/2025, 8:23:56 AM","12/5/2025, 6:40:38 PM",12/5/2025,fef309259d139ee0,1,S5401,NA,1,13,4,1,7,1 2 7,1,1,0,0,0,0,1,0,NA,2,3,1,1,0,0,NA,5,5,5,5,5,999,5,5,5,5,1,4,4,5,5,5,1,5,5,5,1,0,0,0,0,4,4,5,5,5,5,1,1,5,5,5,4,5,4,1,1,0,0,0,0,0,0,NA,1,1,5,5,1,5,1,1,1 2,1,1,0,0,0,0,0,0,0,NA,NA,5,5,1,5,1,5,5,3,5,1,4,1,1,1,3,1,1,NA,1,0,1,1,1,0,0,0,1,1,3,2,1,1,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,uuid:9af72a66-c0f4-43c6-8208-0db22494034c,2512040815,uuid:9af72a66-c0f4-43c6-8208-0db22494034c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706440,S0701060092,CENTRAL ETHIOPIA,Misrak Guraghe,misirak meskan,ealle,"12/26/2025, 6:20:44 PM","12/26/2025, 11:19:15 AM","12/26/2025, 2:03:07 PM",12/26/2025,1f2e7526f0d594aa,1,S31901,NA,1,13,4,2,8,6,0,0,0,0,0,1,0,0,NA,1,1,2,0,1,0,NA,4,4,3,4,3,3,3,5,4,5,1,4,4,3,999,4,1,3,3,4,1,0,0,0,0,3,2,4,4,5,4,2,1,4,4,4,4,5,4,2,0,1,0,0,0,0,0,NA,1,1,4,4,1,3,1,1,1 2,1,1,0,0,0,0,0,0,0,NA,NA,2,2,3,4,1,5,5,3,5,2,3,3,3,2,3,NA,NA,0,0,1,0,0,1,0,0,0,0,1,2,1,2,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,uuid:a7e8e1a0-4c6c-4f59-87e0-972178531e25,2512142208,uuid:a7e8e1a0-4c6c-4f59-87e0-972178531e25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706440,S0701060092,CENTRAL ETHIOPIA,Misrak Guraghe,misirak meskan,ealle,"12/26/2025, 6:20:45 PM","12/26/2025, 11:35:53 AM","12/26/2025, 2:03:25 PM",12/26/2025,1f2e7526f0d594aa,1,S31902,NA,1,14,4,1,5,2 7,0,1,0,0,0,0,1,0,NA,3,1,97,0,0,1,በራሴ,4,5,4,4,4,3,5,5,4,4,1,4,4,4,3,4,1,4,3,5,1,0,0,0,0,5,2,3,4,5,4,1,1,4,3,4,4,4,4,1,1,0,0,0,0,0,0,NA,1,1,4,4,1,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,4,1,4,5,3,5,2,3,4,4,2,2,NA,0,NA,0,0,0,0,1,0,0,0,0,1,2,1,2,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,uuid:88ec8c11-9bd8-4e66-85b2-9bec19083b04,2512142208,uuid:88ec8c11-9bd8-4e66-85b2-9bec19083b04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706440,S0701060092,CENTRAL ETHIOPIA,Misrak Guraghe,misirak meskan,ealle,"12/26/2025, 6:20:46 PM","12/26/2025, 11:46:41 AM","12/26/2025, 2:03:46 PM",12/26/2025,1f2e7526f0d594aa,1,S31903,NA,1,15,4,1,6,1 2 7,1,1,0,0,0,0,1,0,NA,5,1,97,0,0,1,በራሴ,5,5,3,4,3,3,4,5,3,4,1,4,4,4,3,3,1,3,3,4,1,0,0,0,1,3,1,4,4,5,4,1,1,4,4,3,4,4,3,1 2,1,1,0,0,0,0,0,NA,1,1,3,4,1,999,2,1,2,0,1,0,0,0,0,0,0,0,NA,NA,4,3,4,3,1,5,4,3,5,1,4,3,4,2,3,1,0,NA,0,0,0,0,1,0,0,0,0,1,2,1,3,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,uuid:264edbb1-e080-48c9-8bf6-7eb6322f0d3e,2512142208,uuid:264edbb1-e080-48c9-8bf6-7eb6322f0d3e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706440,S0701060092,CENTRAL ETHIOPIA,Misrak Guraghe,misirak meskan,ealle,"12/26/2025, 6:20:46 PM","12/26/2025, 11:55:26 AM","12/26/2025, 2:04:02 PM",12/26/2025,1f2e7526f0d594aa,1,S38904,NA,1,16,4,2,7,97,0,0,0,0,0,0,0,1,አክስት,4,1,2,0,1,0,NA,4,4,4,4,4,4,4,5,4,3,1,4,4,4,3,4,1,4,3,4,1,0,0,0,0,3,2,4,4,5,4,1,1,4,3,4,4,4,4,1 2,1,1,0,0,0,0,0,NA,1,1,4,3,1,2,1,1,2,0,1,0,0,0,0,0,0,0,NA,NA,4,3,2,3,1,4,1,3,5,1,4,2,4,2,2,NA,NA,1,0,0,0,0,1,0,0,0,0,1,2,1,2,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,uuid:838ad694-1dc3-4579-b8c8-5065d8826542,2512142208,uuid:838ad694-1dc3-4579-b8c8-5065d8826542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706440,S0701060092,CENTRAL ETHIOPIA,Misrak Guraghe,misirak meskan,ealle,"12/26/2025, 7:01:07 PM","12/26/2025, 3:12:16 PM","12/26/2025, 7:00:39 PM",12/26/2025,fef309259d139ee0,1,S38904,NA,2,15,4,1,6,1 2 7,1,1,0,0,0,0,1,0,NA,3,3,2,0,1,0,NA,4,4,4,5,4,4,5,4,4,4,2,4,4,4,4,4,4,4,4,4,1,1,0,1,0,4,4,4,4,5,4,1,1,4,4,4,4,4,4,1 2,1,1,0,0,0,0,0,NA,1,1,4,4,1,4,1,1,1 2,1,1,0,0,0,0,0,0,0,NA,NA,5,5,5,5,1,5,5,3,1,1,1,1,1,1,3,1,0,NA,1,0,1,0,0,0,0,0,0,1,2,1,1,1,3,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,uuid:3eb784d4-9556-4c80-8dbf-2633b86c215b,2512142208,uuid:3eb784d4-9556-4c80-8dbf-2633b86c215b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706440,S0701060092,CENTRAL ETHIOPIA,Misrak Guraghe,misirak meskan,ealle,"12/26/2025, 7:01:08 PM","12/26/2025, 3:06:53 PM","12/26/2025, 7:00:50 PM",12/26/2025,fef309259d139ee0,1,S38905,NA,2,14,4,1,8,1 2 7,1,1,0,0,0,0,1,0,NA,5,3,1 2,1,1,0,NA,4,4,4,4,4,4,5,4,4,4,1,4,4,4,4,4,4,4,4,4,4,0,1,1,0,4,4,4,4,4,4,1,1,4,4,4,4,4,4,1,1,0,0,0,0,0,0,NA,1,4,4,4,1,4,1,1,1 2 3 4,1,1,1,1,0,0,0,0,0,NA,NA,4,4,4,4,1,4,5,3,1,1,1,1,1,1,3,1,1,NA,1,1,1,0,1,0,0,0,0,1,3,1,1,1,3,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,uuid:11af21f0-c083-4677-87a8-c5b3373085d3,2512142208,uuid:11af21f0-c083-4677-87a8-c5b3373085d3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706440,S0701060092,CENTRAL ETHIOPIA,Misrak Guraghe,misirak meskan,ealle,"12/26/2025, 7:01:09 PM","12/26/2025, 11:46:36 AM","12/26/2025, 7:00:27 PM",12/26/2025,fef309259d139ee0,1,S38902,NA,2,12,4,1,7,1 2 7,1,1,0,0,0,0,1,0,NA,4,3,1,1,0,0,NA,5,5,5,5,5,5,5,5,5,5,1,4,4,4,4,4,4,4,4,4,1,0,0,0,0,5,5,5,5,5,5,1,1,5,5,5,5,999,5,1,1,0,0,0,0,0,0,NA,1,1,5,5,1,4,1,1,3 4,0,0,1,1,0,0,0,0,0,NA,NA,5,5,1,5,1,5,5,3,1,1,1,1,1,1,3,1,0,NA,1,1,0,0,1,0,0,0,0,1,1,1,1,1,3,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,uuid:0e27eb76-7631-4aba-bdba-1aa0b4622375,2512142208,uuid:0e27eb76-7631-4aba-bdba-1aa0b4622375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
